DESC_APRESENTACAO;DIAS;UND;UF
12209;C;2022-11-25;30.0;RO
12210;C;2022-11-25;30.0;MG
12211;C;2022-11-25;270.0;CE
12212;C;2022-11-25;10.0;MT
12213;C;2022-11-25;140.0;SE
12214;C;2022-11-25;30.0;ES
12215;C;2022-11-25;520.0;MA
12216;C;2022-11-25;300.0;PI
12217;C;2022-11-25;10.0;RS
12218;C;2022-11-25;110.0;SC
12219;C;2022-11-25;40.0;PR
12220;C;2022-11-25;30.0;AL
12221;C;2022-11-25;110.0;PB
12222;C;2022-11-25;10.0;RR
12223;C;2022-11-23;70.0;RN
12224;C;2022-11-22;50.0;AM
12225;C;2022-11-22;10.0;PE
12226;C;2022-11-23;10.0;RO
12227;C;2022-11-22;10.0;RO
12228;C;2022-11-22;50.0;MG
12229;C;2022-11-24;50.0;MG
12230;C;2022-11-23;90.0;MG
12231;C;2022-11-22;130.0;GO
12232;C;2022-11-23;30.0;GO
12233;C;2022-11-24;80.0;GO
12234;C;2022-11-24;150.0;CE
12235;C;2022-11-23;210.0;CE
12236;C;2022-11-24;150.0;SE
12237;C;2022-11-23;240.0;SE
12238;C;2022-11-23;110.0;ES
12239;C;2022-11-22;40.0;ES
12240;C;2022-11-24;30.0;ES
12241;C;2022-11-22;1180.0;MA
12242;C;2022-11-24;680.0;MA
12243;C;2022-11-24;320.0;PA
12244;C;2022-11-22;430.0;PA
12245;C;2022-11-23;120.0;PI
12246;C;2022-11-22;390.0;PI
12247;C;2022-11-23;80.0;SC
12248;C;2022-11-24;160.0;SC
12249;C;2022-11-23;90.0;PR
12250;C;2022-11-22;60.0;PR
12251;C;2022-11-24;80.0;PR
12252;C;2022-11-23;90.0;TO
12253;C;2022-11-23;10.0;AL
12254;C;2022-11-22;70.0;AL
12255;C;2022-11-23;60.0;PB
12256;C;2022-11-22;100.0;PB
12257;C;2022-11-22;210.0;BA
12258;C;2022-11-24;210.0;BA
12259;C;2022-11-24;40.0;RR
12260;C;2022-11-22;10.0;RR
12261;C;2022-11-23;80.0;RR
12262;C;2022-11-22;40.0;AP
12263;C;2022-11-23;70.0;AP
12264;C;2022-11-21;80.0;AM
12265;C;2022-11-21;30.0;PE
12266;C;2022-11-21;10.0;RO
12267;C;2022-11-21;50.0;MG
12268;C;2022-11-21;30.0;GO
12269;C;2022-11-21;120.0;SE
12270;C;2022-11-21;40.0;ES
12271;C;2022-11-21;1340.0;MA
12272;C;2022-11-21;260.0;PA
12273;C;2022-11-21;100.0;PI
12274;C;2022-11-21;20.0;RS
12275;C;2022-11-21;60.0;SC
12276;C;2022-11-21;30.0;PR
12277;C;2022-11-21;40.0;AL
12278;C;2022-11-21;10.0;PB
12279;C;2022-11-21;90.0;BA
12280;C;2022-11-21;20.0;RR
12281;C;2022-11-21;10.0;AP
12282;C;2022-11-20;40.0;AM
12283;C;2022-11-19;70.0;AM
12284;C;2022-11-18;160.0;AM
12285;C;2022-11-16;70.0;AM
12286;C;2022-11-17;130.0;AM
12287;C;2022-11-18;60.0;RN
12288;C;2022-11-16;10.0;RN
12289;C;2022-11-17;40.0;RN
12290;C;2022-11-19;20.0;PE
12291;C;2022-11-17;10.0;PE
12292;C;2022-11-19;10.0;RO
12293;C;2022-11-16;10.0;RO
12294;C;2022-11-20;20.0;RO
12295;C;2022-11-17;20.0;RO
12296;C;2022-11-17;50.0;MG
12297;C;2022-11-18;70.0;MG
12298;C;2022-11-16;30.0;MG
12299;C;2022-11-17;60.0;GO
12300;C;2022-11-16;10.0;GO
12301;C;2022-11-18;10.0;GO
12302;C;2022-11-18;110.0;CE
12303;C;2022-11-16;80.0;CE
12304;C;2022-11-17;280.0;CE
12305;C;2022-11-19;20.0;MT
12306;C;2022-11-16;10.0;MT
12307;C;2022-11-16;550.0;SE
12308;C;2022-11-19;50.0;SE
12309;C;2022-11-17;280.0;SE
12310;C;2022-11-20;20.0;SE
12311;C;2022-11-17;130.0;ES
12312;C;2022-11-16;170.0;ES
12313;C;2022-11-18;30.0;ES
12314;C;2022-11-19;10.0;ES
12315;C;2022-11-16;1570.0;MA
12316;C;2022-11-17;1200.0;MA
12317;C;2022-11-19;80.0;MA
12318;C;2022-11-20;40.0;MA
12319;C;2022-11-19;160.0;PA
12320;C;2022-11-16;270.0;PA
12321;C;2022-11-20;70.0;PA
12322;C;2022-11-18;370.0;PA
12323;C;2022-11-18;230.0;PI
12324;C;2022-11-16;90.0;PI
12325;C;2022-11-19;60.0;PI
12326;C;2022-11-17;170.0;PI
12327;C;2022-11-17;40.0;RS
12328;C;2022-11-20;10.0;SC
12329;C;2022-11-17;120.0;SC
12330;C;2022-11-16;150.0;SC
12331;C;2022-11-18;70.0;SC
12332;C;2022-11-19;10.0;SC
12333;C;2022-11-18;20.0;PR
12334;C;2022-11-17;10.0;PR
12335;C;2022-11-19;10.0;PR
12336;C;2022-11-16;90.0;AL
12337;C;2022-11-18;120.0;AL
12338;C;2022-11-17;60.0;AL
12339;C;2022-11-17;40.0;PB
12340;C;2022-11-18;50.0;PB
12341;C;2022-11-16;20.0;PB
12342;C;2022-11-19;10.0;PB
12343;C;2022-11-16;230.0;BA
12344;C;2022-11-18;220.0;BA
12345;C;2022-11-17;10.0;RR
12346;C;2022-11-16;30.0;RR
12347;C;2022-11-17;10.0;AC
12348;C;2022-11-18;10.0;AP
12349;C;2022-11-17;20.0;AP
12350;C;2022-11-15;10.0;PE
12351;C;2022-11-15;40.0;RN
12352;C;2022-11-15;10.0;AM
12353;C;2022-11-15;10.0;RO
12354;C;2022-11-15;30.0;GO
12355;C;2022-11-15;10.0;CE
12356;C;2022-11-15;30.0;MT
12357;C;2022-11-15;10.0;SE
12358;C;2022-11-15;10.0;ES
12359;C;2022-11-15;40.0;MA
12360;C;2022-11-15;90.0;PA
12361;C;2022-11-15;60.0;PI
12362;C;2022-11-15;40.0;SC
12363;C;2022-11-15;10.0;PR
12364;C;2022-11-15;10.0;AL
12365;C;2022-11-15;30.0;PB
12366;C;2022-11-15;10.0;RR
12367;C;2022-11-14;90.0;AM
12368;C;2022-11-14;50.0;RN
12369;C;2022-11-14;20.0;RO
12370;C;2022-11-14;230.0;MT
12371;C;2022-11-14;440.0;SE
12372;C;2022-11-14;70.0;ES
12373;C;2022-11-14;290.0;PA
12374;C;2022-11-14;50.0;PI
12375;C;2022-11-14;10.0;RS
12376;C;2022-11-14;100.0;SC
12377;C;2022-11-14;10.0;PR
12378;C;2022-11-14;10.0;TO
12379;C;2022-11-14;90.0;AL
12380;C;2022-11-14;30.0;PB
12381;C;2022-11-14;240.0;BA
12382;C;2022-11-14;30.0;RR
12383;C;2022-11-14;10.0;AP
12384;C;2022-11-13;30.0;AM
12385;C;2022-11-13;40.0;RO
12386;C;2022-11-13;10.0;GO
12387;C;2022-11-13;10.0;MA
12388;C;2022-11-13;80.0;PA
12389;C;2022-11-13;10.0;PI
12390;C;2022-11-13;20.0;SC
12391;C;2022-11-13;10.0;AL
12392;C;2022-11-13;40.0;PB
12393;C;2022-11-11;10.0;PE
12394;C;2022-11-11;140.0;AM
12395;C;2022-11-12;50.0;AM
12396;C;2022-11-11;90.0;RN
12397;C;2022-11-12;30.0;RN
12398;C;2022-11-11;20.0;RO
12399;C;2022-11-12;30.0;RO
12400;C;2022-11-11;20.0;GO
12401;C;2022-11-11;380.0;CE
12402;C;2022-11-12;10.0;CE
12403;C;2022-11-11;40.0;MT
12404;C;2022-11-12;10.0;MT
12405;C;2022-11-12;40.0;SE
12406;C;2022-11-11;340.0;SE
12407;C;2022-11-11;1180.0;MA
12408;C;2022-11-12;110.0;MA
12409;C;2022-11-11;600.0;PA
12410;C;2022-11-12;110.0;PA
12411;C;2022-11-12;10.0;PI
12412;C;2022-11-11;250.0;PI
12413;C;2022-11-11;50.0;PR
12414;C;2022-11-12;10.0;TO
12415;C;2022-11-11;130.0;SC
12416;C;2022-11-12;20.0;SC
12417;C;2022-11-11;50.0;AL
12418;C;2022-11-11;80.0;PB
12419;C;2022-11-12;30.0;PB
12420;C;2022-11-11;110.0;BA
12421;C;2022-11-11;10.0;RR
12422;C;2022-11-08;20.0;PE
12423;C;2022-11-09;10.0;PE
12424;C;2022-11-10;20.0;PE
12425;C;2022-11-07;20.0;PE
12426;C;2022-11-10;10.0;RO
12427;C;2022-11-08;10.0;RO
12428;C;2022-11-09;20.0;RO
12429;C;2022-11-07;10.0;GO
12430;C;2022-11-10;40.0;GO
12431;C;2022-11-08;30.0;GO
12432;C;2022-11-09;10.0;GO
12433;C;2022-11-10;80.0;AM
12434;C;2022-11-09;230.0;AM
12435;C;2022-11-07;50.0;AM
12436;C;2022-11-08;60.0;AM
12437;C;2022-11-08;50.0;RN
12438;C;2022-11-10;100.0;RN
12439;C;2022-11-09;160.0;RN
12440;C;2022-11-07;40.0;RN
12441;C;2022-11-09;60.0;MG
12442;C;2022-11-07;90.0;MG
12443;C;2022-11-08;10.0;MG
12444;C;2022-11-10;30.0;MG
12445;C;2022-11-09;600.0;CE
12446;C;2022-11-08;210.0;CE
12447;C;2022-11-10;100.0;CE
12448;C;2022-11-07;20.0;MT
12449;C;2022-11-10;20.0;MT
12450;C;2022-11-08;20.0;MT
12451;C;2022-11-07;30.0;AP
12452;C;2022-11-09;30.0;AP
12453;C;2022-11-08;120.0;AP
12454;C;2022-11-10;330.0;SE
12455;C;2022-11-08;310.0;SE
12456;C;2022-11-09;310.0;SE
12457;C;2022-11-07;360.0;SE
12458;C;2022-11-10;90.0;ES
12459;C;2022-11-08;170.0;ES
12460;C;2022-11-07;170.0;ES
12461;C;2022-11-09;710.0;MA
12462;C;2022-11-10;1310.0;MA
12463;C;2022-11-08;360.0;PA
12464;C;2022-11-10;380.0;PA
12465;C;2022-11-09;1090.0;PA
12466;C;2022-11-09;100.0;PI
12467;C;2022-11-10;80.0;PI
12468;C;2022-11-07;170.0;PI
12469;C;2022-11-08;50.0;RS
12470;C;2022-11-09;10.0;RS
12471;C;2022-11-07;10.0;RS
12472;C;2022-11-09;40.0;PR
12473;C;2022-11-10;160.0;PR
12474;C;2022-11-08;60.0;PR
12475;C;2022-11-07;30.0;PR
12476;C;2022-11-09;100.0;TO
12477;C;2022-11-10;40.0;TO
12478;C;2022-11-10;100.0;SC
12479;C;2022-11-08;140.0;SC
12480;C;2022-11-09;130.0;SC
12481;C;2022-11-07;30.0;AL
12482;C;2022-11-10;10.0;AL
12483;C;2022-11-08;100.0;PB
12484;C;2022-11-10;70.0;PB
12485;C;2022-11-09;80.0;PB
12486;C;2022-11-07;50.0;PB
12487;C;2022-11-08;350.0;BA
12488;C;2022-11-10;320.0;BA
12489;C;2022-11-07;400.0;BA
12490;C;2022-11-07;10.0;RR
12491;C;2022-11-09;30.0;RR
12492;C;2022-11-08;10.0;AC
12493;C;2022-11-08;10.0;SP
12494;C;2022-11-06;20.0;AM
12495;C;2022-11-06;10.0;RN
12496;C;2022-11-06;10.0;CE
12497;C;2022-11-06;50.0;SE
12498;C;2022-11-06;80.0;MA
12499;C;2022-11-06;160.0;PA
12500;C;2022-11-06;10.0;PI
12501;C;2022-11-05;10.0;PE
12502;C;2022-11-05;160.0;AM
12503;C;2022-11-05;10.0;RO
12504;C;2022-11-05;20.0;CE
12505;C;2022-11-05;10.0;MT
12506;C;2022-11-05;20.0;SE
12507;C;2022-11-05;10.0;ES
12508;C;2022-11-05;80.0;MA
12509;C;2022-11-05;240.0;PA
12510;C;2022-11-05;20.0;PI
12511;C;2022-11-05;20.0;RS
12512;C;2022-11-05;10.0;PR
12513;C;2022-11-05;30.0;TO
12514;C;2022-11-05;40.0;SC
12515;C;2022-11-05;50.0;PB
12516;C;2022-11-05;10.0;BA
12517;C;2022-11-05;20.0;RR
12518;C;2022-11-02;30.0;PE
12519;C;2022-11-04;10.0;PE
12520;C;2022-11-03;10.0;PE
12521;C;2022-11-03;30.0;AM
12522;C;2022-11-04;260.0;AM
12523;C;2022-11-02;60.0;AM
12524;C;2022-11-02;170.0;RN
12525;C;2022-11-04;60.0;RN
12526;C;2022-11-03;10.0;RN
12527;C;2022-11-03;50.0;RO
12528;C;2022-11-04;70.0;MG
12529;C;2022-11-03;30.0;MG
12530;C;2022-11-04;30.0;GO
12531;C;2022-11-03;40.0;GO
12532;C;2022-11-02;30.0;GO
12533;C;2022-11-03;70.0;CE
12534;C;2022-11-04;170.0;CE
12535;C;2022-11-03;80.0;MT
12536;C;2022-11-04;10.0;MT
12537;C;2022-11-02;50.0;SE
12538;C;2022-11-04;360.0;SE
12539;C;2022-11-03;220.0;SE
12540;C;2022-11-04;220.0;ES
12541;C;2022-11-03;210.0;ES
12542;C;2022-11-04;500.0;MA
12543;C;2022-11-02;150.0;MA
12544;C;2022-11-03;590.0;PA
12545;C;2022-11-04;410.0;PA
12546;C;2022-11-02;150.0;PA
12547;C;2022-11-04;50.0;PI
12548;C;2022-11-02;10.0;PI
12549;C;2022-11-03;50.0;PR
12550;C;2022-11-04;20.0;PR
12551;C;2022-11-03;130.0;SC
12552;C;2022-11-04;100.0;SC
12553;C;2022-11-02;40.0;SC
12554;C;2022-11-04;160.0;PB
12555;C;2022-11-03;20.0;PB
12556;C;2022-11-03;50.0;BA
12557;C;2022-11-02;10.0;PB
12558;C;2022-11-04;30.0;RR
12559;C;2022-11-04;110.0;AP
12560;C;2022-11-01;200.0;AM
12561;C;2022-11-01;10.0;RN
12562;C;2022-11-01;10.0;RO
12563;C;2022-11-01;50.0;MG
12564;C;2022-11-01;20.0;GO
12565;C;2022-11-01;80.0;CE
12566;C;2022-11-01;110.0;MT
12567;C;2022-11-01;960.0;SE
12568;C;2022-11-01;70.0;ES
12569;C;2022-11-01;270.0;PA
12570;C;2022-11-01;30.0;PI
12571;C;2022-11-01;10.0;PR
12572;C;2022-11-01;50.0;SC
12573;C;2022-11-01;80.0;AL
12574;C;2022-11-01;220.0;PB
12575;C;2022-08-31;10.0;PE
12576;C;2022-08-30;50.0;PE
12577;C;2022-08-30;90.0;MG
12578;C;2022-08-31;50.0;GO
12579;C;2022-08-31;170.0;ES
12580;C;2022-08-31;40.0;PR
12581;C;2022-08-30;120.0;TO
12582;C;2022-08-30;80.0;PB
12583;C;2022-08-29;100.0;MG
12584;C;2022-08-29;70.0;GO
12585;C;2022-08-29;10.0;MT
12586;C;2022-08-29;60.0;SC
12587;C;2022-08-29;100.0;AL
12588;C;2022-08-29;40.0;RR
12589;C;2022-08-28;10.0;RS
12590;C;2022-08-27;80.0;AM
12591;C;2022-08-27;10.0;RO
12592;C;2022-08-27;20.0;SE
12593;C;2022-08-27;10.0;ES
12594;C;2022-08-27;150.0;MA
12595;C;2022-08-27;20.0;PR
12596;C;2022-08-27;20.0;SC
12597;C;2022-08-26;60.0;MG
12598;C;2022-08-26;60.0;PI
12599;C;2022-08-26;890.0;MA
12600;C;2022-08-26;20.0;TO
12601;C;2022-08-26;20.0;PB
12602;C;2022-08-26;10.0;AP
12603;C;2022-08-24;40.0;AM
12604;C;2022-08-25;120.0;AM
12605;C;2022-08-23;190.0;AM
12606;C;2022-08-24;190.0;MG
12607;C;2022-08-23;60.0;MG
12608;C;2022-08-23;210.0;GO
12609;C;2022-08-24;410.0;SE
12610;C;2022-08-23;90.0;ES
12611;C;2022-08-23;30.0;PR
12612;C;2022-08-24;40.0;SC
12613;C;2022-08-25;90.0;SC
12614;C;2022-08-23;310.0;BA
12615;C;2022-08-25;10.0;RR
12616;C;2022-08-22;400.0;AM
12617;C;2022-08-22;50.0;MG
12618;C;2022-08-22;90.0;ES
12619;C;2022-08-22;840.0;MA
12620;C;2022-08-22;50.0;SC
12621;C;2022-08-21;10.0;MG
12622;C;2022-08-21;10.0;RS
12623;C;2022-08-20;30.0;MG
12624;C;2022-08-20;110.0;MA
12625;C;2022-08-20;10.0;SC
12626;C;2022-08-20;20.0;PB
12627;C;2022-08-19;80.0;MG
12628;C;2022-08-19;110.0;ES
12629;C;2022-08-19;10.0;PI
12630;C;2022-08-19;60.0;SC
12631;C;2022-08-19;10.0;AP
12632;C;2022-08-16;210.0;RN
12633;C;2022-08-16;230.0;RO
12634;C;2022-08-17;10.0;GO
12635;C;2022-08-18;280.0;SE
12636;C;2022-08-17;60.0;ES
12637;C;2022-08-17;110.0;PI
12638;C;2022-08-17;80.0;PR
12639;C;2022-08-16;70.0;PR
12640;C;2022-08-16;100.0;SC
12641;C;2022-08-18;100.0;SC
12642;C;2022-08-18;100.0;TO
12643;C;2022-08-18;80.0;PB
12644;C;2022-08-16;110.0;PB
12645;C;2022-08-18;10.0;AP
12646;C;2022-08-17;10.0;SP
12647;C;2022-08-15;220.0;MG
12648;C;2022-08-15;120.0;ES
12649;C;2022-08-14;10.0;RS
12650;C;2022-08-14;10.0;SC
12651;C;2022-08-12;260.0;AM
12652;C;2022-08-11;60.0;MG
12653;C;2022-08-10;20.0;MG
12654;C;2022-08-13;10.0;GO
12655;C;2022-08-11;50.0;GO
12656;C;2022-08-12;40.0;GO
12657;C;2022-08-10;280.0;SE
12658;C;2022-08-11;260.0;SE
12659;C;2022-08-13;20.0;SE
12660;C;2022-08-10;120.0;ES
12661;C;2022-08-11;40.0;AL
12662;C;2022-08-13;10.0;BA
12663;C;2022-08-11;510.0;BA
12664;C;2022-08-12;70.0;RO
12665;C;2022-08-12;1330.0;MA
12666;C;2022-08-10;1560.0;MA
12667;C;2022-08-13;80.0;MA
12668;C;2022-08-12;70.0;SC
12669;C;2022-08-11;120.0;SC
12670;C;2022-08-10;100.0;PB
12671;C;2022-08-13;40.0;AP
12672;C;2022-08-09;50.0;PE
12673;C;2022-08-09;50.0;AM
12674;C;2022-08-09;160.0;MG
12675;C;2022-08-09;50.0;GO
12676;C;2022-08-09;310.0;SE
12677;C;2022-08-09;150.0;ES
12678;C;2022-08-09;70.0;PR
12679;C;2022-08-09;30.0;AL
12680;C;2022-08-08;40.0;MG
12681;C;2022-08-07;30.0;SE
12682;C;2022-08-08;580.0;SE
12683;C;2022-08-08;10.0;RS
12684;C;2022-08-08;100.0;PB
12685;C;2022-08-06;40.0;AM
12686;C;2022-08-06;70.0;MA
12687;C;2022-08-06;30.0;SC
12688;C;2022-08-06;10.0;PB
12689;C;2022-08-05;20.0;PE
12690;C;2022-08-05;20.0;RN
12691;C;2022-08-05;20.0;MG
12692;C;2022-08-05;110.0;SC
12693;C;2022-08-01;80.0;AM
12694;C;2022-08-02;60.0;AM
12695;C;2022-08-02;220.0;RN
12696;C;2022-08-03;30.0;MG
12697;C;2022-08-02;10.0;RO
12698;C;2022-08-01;10.0;RO
12699;C;2022-08-04;300.0;SE
12700;C;2022-08-03;50.0;ES
12701;C;2022-08-02;40.0;RS
12702;C;2022-08-03;200.0;AL
12703;C;2022-08-04;10.0;AL
12704;C;2022-08-01;50.0;SC
12705;C;2022-08-03;90.0;SC
12706;C;2022-08-03;10.0;AP
12707;C;2022-08-31;30.0;RO
12708;C;2022-08-30;40.0;RO
12709;C;2022-08-29;130.0;RO
12710;C;2022-08-26;50.0;RO
12711;C;2022-08-25;60.0;RO
12712;C;2022-08-24;80.0;RO
12713;C;2022-08-20;80.0;RO
12714;C;2022-08-19;60.0;RO
12715;C;2022-08-17;110.0;RO
12716;C;2022-08-18;70.0;RO
12717;C;2022-08-15;20.0;RO
12718;C;2022-08-12;10.0;AC
12719;C;2022-08-10;170.0;RO
12720;C;2022-08-11;80.0;RO
12721;C;2022-08-09;150.0;RO
12722;C;2022-08-09;10.0;AC
12723;C;2022-08-08;10.0;AC
12724;C;2022-08-05;40.0;RO
12725;C;2022-08-04;170.0;RO
12726;C;2022-08-30;430.0;PA
12727;C;2022-08-27;1380.0;PA
12728;C;2022-08-26;20.0;MT
12729;C;2022-08-31;60.0;SC
12730;C;2022-08-30;60.0;SC
12731;C;2022-08-26;50.0;SC
12732;C;2022-08-25;70.0;PR
12733;C;2022-08-23;70.0;SC
12734;C;2022-08-21;10.0;SC
12735;C;2022-08-19;20.0;RS
12736;C;2022-08-17;40.0;SC
12737;C;2022-08-15;90.0;SC
12738;C;2022-08-12;30.0;PR
12739;C;2022-08-13;20.0;PR
12740;C;2022-08-10;60.0;SC
12741;C;2022-08-06;30.0;RS
12742;C;2022-08-03;30.0;RS
12743;C;2022-08-02;160.0;SC
12744;C;2022-08-16;140.0;PE
12745;C;2022-08-18;100.0;PE
12746;C;2022-08-18;100.0;AL
12747;C;2022-08-12;20.0;PE
12748;C;2022-08-03;80.0;PE
12749;C;2022-08-01;70.0;AL
12750;C;2022-08-02;90.0;AL
12751;C;2022-08-31;340.0;PA
12752;C;2022-08-31;970.0;MA
12753;C;2022-08-28;20.0;CE
12754;C;2022-08-28;60.0;PA
12755;C;2022-08-27;10.0;BA
12756;C;2022-08-25;20.0;PE
12757;C;2022-08-24;60.0;RN
12758;C;2022-08-24;960.0;PA
12759;C;2022-08-24;2740.0;MA
12760;C;2022-08-23;30.0;AP
12761;C;2022-08-25;30.0;AP
12762;C;2022-08-22;260.0;PA
12763;C;2022-08-21;40.0;PA
12764;C;2022-08-20;160.0;PA
12765;C;2022-08-19;250.0;PA
12766;C;2022-08-18;670.0;PA
12767;C;2022-08-17;470.0;PA
12768;C;2022-08-14;10.0;CE
12769;C;2022-08-15;180.0;PA
12770;C;2022-08-14;40.0;PA
12771;C;2022-08-15;210.0;TO
12772;C;2022-08-15;10.0;AP
12773;C;2022-08-10;980.0;PA
12774;C;2022-08-11;440.0;PA
12775;C;2022-08-12;690.0;PA
12776;C;2022-08-13;570.0;PA
12777;C;2022-08-13;10.0;PE
12778;C;2022-08-10;370.0;CE
12779;C;2022-08-12;350.0;CE
12780;C;2022-08-09;670.0;PA
12781;C;2022-08-09;1850.0;MA
12782;C;2022-08-07;50.0;CE
12783;C;2022-08-08;80.0;CE
12784;C;2022-08-07;40.0;PA
12785;C;2022-08-06;340.0;PA
12786;C;2022-08-06;10.0;AP
12787;C;2022-08-05;20.0;TO
12788;C;2022-08-01;90.0;PE
12789;C;2022-08-01;150.0;CE
12790;C;2022-08-04;240.0;CE
12791;C;2022-08-01;580.0;PA
12792;C;2022-08-04;110.0;PA
12793;C;2022-08-03;270.0;PA
12794;C;2022-08-03;10.0;TO
12795;C;2022-08-04;10.0;AP
12796;C;2022-08-30;1210.0;MA
12797;C;2022-08-29;310.0;CE
12798;C;2022-08-27;10.0;CE
12799;C;2022-08-27;10.0;MT
12800;C;2022-08-26;310.0;CE
12801;C;2022-08-24;50.0;GO
12802;C;2022-08-25;390.0;CE
12803;C;2022-08-23;10.0;PI
12804;C;2022-08-22;30.0;RO
12805;C;2022-08-22;20.0;MT
12806;C;2022-08-20;10.0;GO
12807;C;2022-08-18;10.0;GO
12808;C;2022-08-16;390.0;SE
12809;C;2022-08-17;300.0;CE
12810;C;2022-08-18;40.0;MT
12811;C;2022-08-16;40.0;PI
12812;C;2022-08-18;50.0;PI
12813;C;2022-08-17;10.0;AC
12814;C;2022-08-16;10.0;RR
12815;C;2022-08-10;10.0;MT
12816;C;2022-08-12;10.0;MT
12817;C;2022-08-13;10.0;MT
12818;C;2022-08-11;90.0;MT
12819;C;2022-08-13;40.0;SC
12820;C;2022-08-09;20.0;MT
12821;C;2022-08-08;60.0;RO
12822;C;2022-08-08;10.0;MT
12823;C;2022-08-07;20.0;MA
12824;C;2022-08-06;10.0;PE
12825;C;2022-08-06;100.0;RO
12826;C;2022-08-05;50.0;GO
12827;C;2022-08-05;70.0;MT
12828;C;2022-08-05;30.0;PI
12829;C;2022-08-04;80.0;RN
12830;C;2022-08-04;110.0;MT
12831;C;2022-08-04;30.0;PI
12832;C;2022-08-02;440.0;BA
12833;C;2022-08-02;70.0;PR
12834;C;2022-08-29;40.0;PB
12835;C;2022-08-25;80.0;PB
12836;C;2022-08-23;80.0;PB
12837;C;2022-08-24;20.0;PB
12838;C;2022-08-22;10.0;PB
12839;C;2022-08-19;50.0;PB
12840;C;2022-08-11;50.0;PB
12841;C;2022-08-12;100.0;PB
12842;C;2022-08-03;100.0;PB
12843;C;2022-08-04;20.0;PB
12844;C;2022-08-02;110.0;PB
12845;C;2022-08-26;30.0;ES
12846;C;2022-08-17;230.0;MG
12847;C;2022-08-11;70.0;ES
12848;C;2022-08-02;100.0;MG
12849;C;2022-08-01;100.0;MG
12850;C;2022-08-04;60.0;MG
12851;C;2022-08-30;70.0;RN
12852;C;2022-08-31;70.0;RN
12853;C;2022-08-26;30.0;RN
12854;C;2022-08-23;130.0;RN
12855;C;2022-08-22;70.0;RN
12856;C;2022-08-17;40.0;RN
12857;C;2022-08-15;60.0;RN
12858;C;2022-08-12;80.0;RN
12859;C;2022-08-11;40.0;RN
12860;C;2022-08-13;40.0;RN
12861;C;2022-08-01;100.0;RN
12862;C;2022-08-26;20.0;RS
12863;C;2022-08-23;70.0;AL
12864;C;2022-08-19;20.0;AL
12865;C;2022-08-17;50.0;AL
12866;C;2022-08-15;50.0;AL
12867;C;2022-08-10;70.0;AL
12868;C;2022-08-30;40.0;RS
12869;C;2022-08-30;60.0;PR
12870;C;2022-08-29;60.0;PR
12871;C;2022-08-25;10.0;RS
12872;C;2022-08-24;10.0;PR
12873;C;2022-08-16;30.0;RS
12874;C;2022-08-18;40.0;RS
12875;C;2022-08-15;50.0;PR
12876;C;2022-08-11;20.0;RS
12877;C;2022-08-10;120.0;PR
12878;C;2022-08-07;10.0;RS
12879;C;2022-08-08;10.0;PR
12880;C;2022-08-05;10.0;RS
12881;C;2022-08-05;40.0;PR
12882;C;2022-08-01;40.0;PR
12883;C;2022-08-04;90.0;SC
12884;C;2022-08-30;120.0;AM
12885;C;2022-08-31;110.0;AM
12886;C;2022-08-29;170.0;AM
12887;C;2022-08-26;130.0;AM
12888;C;2022-08-21;20.0;AM
12889;C;2022-08-20;30.0;AM
12890;C;2022-08-19;230.0;AM
12891;C;2022-08-17;130.0;AM
12892;C;2022-08-15;100.0;AM
12893;C;2022-08-15;10.0;RR
12894;C;2022-08-13;20.0;AM
12895;C;2022-08-11;70.0;AM
12896;C;2022-08-10;60.0;AM
12897;C;2022-08-10;10.0;RR
12898;C;2022-08-08;90.0;AM
12899;C;2022-08-05;40.0;AM
12900;C;2022-08-03;20.0;AM
12901;C;2022-08-30;200.0;ES
12902;C;2022-08-29;50.0;ES
12903;C;2022-08-25;40.0;ES
12904;C;2022-08-16;30.0;ES
12905;C;2022-08-12;10.0;ES
12906;C;2022-08-08;120.0;ES
12907;C;2022-08-05;120.0;ES
12908;C;2022-08-04;130.0;ES
12909;C;2022-08-01;10.0;ES
12910;C;2022-08-31;10.0;PI
12911;C;2022-08-27;30.0;RN
12912;C;2022-08-27;30.0;PI
12913;C;2022-08-22;40.0;PI
12914;C;2022-08-20;30.0;PI
12915;C;2022-08-15;10.0;PI
12916;C;2022-08-14;20.0;PI
12917;C;2022-08-13;20.0;PI
12918;C;2022-08-12;10.0;PI
12919;C;2022-08-11;10.0;PI
12920;C;2022-08-09;20.0;PI
12921;C;2022-08-02;30.0;PI
12922;C;2022-08-26;10.0;PR
12923;C;2022-08-22;10.0;PR
12924;C;2022-08-19;10.0;PR
12925;C;2022-08-18;90.0;PR
12926;C;2022-08-18;10.0;SP
12927;C;2022-08-11;40.0;PR
12928;C;2022-08-03;30.0;PR
12929;C;2022-08-04;10.0;PR
12930;C;2022-08-28;10.0;MG
12931;C;2022-08-07;70.0;AM
12932;C;2022-08-24;50.0;ES
12933;C;2022-08-18;40.0;ES
12934;C;2022-08-31;30.0;RS
12935;C;2022-08-29;20.0;RS
12936;C;2022-08-27;10.0;RS
12937;C;2022-08-22;20.0;RS
12938;C;2022-08-15;10.0;RS
12939;C;2022-08-10;10.0;RS
12940;C;2022-08-09;10.0;RS
12941;C;2022-08-04;20.0;RS
12942;C;2022-08-01;10.0;RS
